gene_id,SRR1778917,SRR1778919,SRR1778921,SRR1778922,SRR1778923,SRR1778925,SRR1778927,SRR1778929,SRR1778930,SRR1778931,SRR1778932
gene-RGQ29_000453,307,564,442,904,240,833,618,389,272,851,374
gene-RGQ29_000456,7,0,245,21,11,117,137,141,84,29,86
gene-RGQ29_000457,181,125,528,731,188,420,654,427,232,671,303
gene-RGQ29_000458,95,77,179,238,53,195,138,179,109,216,138
gene-RGQ29_000459,46,12,97,534,94,17,243,167,84,202,43
gene-RGQ29_000460,505,252,1274,1973,650,1161,1437,1070,553,2862,874
gene-RGQ29_000461,176,194,177,129,111,513,348,112,62,160,827
gene-RGQ29_000464,69,160,119,233,76,89,111,81,43,265,93
gene-RGQ29_000465,58,139,382,269,61,115,185,234,181,245,351
gene-RGQ29_000466,261,413,5902,3636,1224,427,3260,4039,2205,2799,5130
gene-RGQ29_000467,180,5,90,329,423,268,1163,66,49,441,227
gene-RGQ29_000468,2495,959,1947,3562,705,3273,1484,1700,933,2947,1166
gene-RGQ29_000469,229,149,884,319,244,585,618,491,344,320,515
gene-RGQ29_000471,210,184,619,818,189,1031,483,415,305,749,797
gene-RGQ29_000472,157,240,252,392,59,205,198,185,84,291,324
gene-RGQ29_000473,204,158,635,782,260,1098,682,457,301,765,943
gene-RGQ29_000474,0,10,19,14,0,78,0,22,14,43,34
gene-RGQ29_000475,2,9,14,7,0,27,8,6,7,14,22
gene-RGQ29_000476,41,47,227,308,41,127,200,134,105,288,112
gene-RGQ29_000477,56,0,0,59,25,27,21,0,0,73,6
gene-RGQ29_000482,2,4,157,16,12,0,21,134,77,5,4
gene-RGQ29_000483,0,66,87,24,11,0,14,56,26,14,95
gene-RGQ29_000485,8,49,58,176,47,207,134,54,36,183,264
gene-RGQ29_000487,0,78,95,61,7,0,14,59,56,45,70
gene-RGQ29_000488,9,207,333,554,33,6,112,241,200,312,180
gene-RGQ29_000492,0,75,176,131,51,17,40,53,39,78,38
gene-RGQ29_000493,298,310,1433,1459,302,540,962,1214,628,1125,1058
gene-RGQ29_000494,3621,5333,9009,10948,3476,28242,6424,9622,5102,11013,3686
gene-RGQ29_000495,364,617,2015,2062,749,1014,1971,1527,1094,1843,1713
gene-RGQ29_000496,261,80,312,798,143,148,554,454,155,366,427
gene-RGQ29_000497,47,25,68,144,21,43,53,33,30,137,54
gene-RGQ29_000498,38,27,50,114,25,52,65,16,16,84,44
gene-RGQ29_000499,3,10,10,0,3,0,4,9,2,2,6
gene-RGQ29_000500,46,69,164,93,44,213,195,95,56,221,237
gene-RGQ29_000502,261,115,243,367,118,129,380,112,85,367,101
gene-RGQ29_000503,91,27,155,293,48,230,126,76,99,241,94
gene-RGQ29_000504,226,212,316,529,145,802,326,180,145,502,301
gene-RGQ29_000505,518,4094,3548,953,805,477,2892,2143,1532,1130,1231
gene-RGQ29_000506,197,489,1069,1030,161,407,521,611,471,944,527
gene-RGQ29_000507,8,0,0,35,6,0,2,3,0,5,4
gene-RGQ29_000508,0,0,0,0,0,1,0,0,0,0,0
gene-RGQ29_000509,0,0,0,0,0,1494,5,0,0,0,0
gene-RGQ29_000511,390,1385,1039,1197,203,729,1052,670,440,2358,979
gene-RGQ29_000512,82,49,122,457,98,222,234,116,65,259,136
gene-RGQ29_000513,58,42,111,187,37,100,85,88,71,154,129
gene-RGQ29_000514,2,22,34,12,0,2,17,21,16,24,2
gene-RGQ29_000515,7,16,106,20,30,1648,112,59,59,5,19
gene-RGQ29_000517,23,0,0,134,0,16,19,5,2,94,46
gene-RGQ29_000518,49,0,0,106,122,62,230,10,0,93,0
gene-RGQ29_000519,13,0,22,6,74,9,100,5,4,13,0
gene-RGQ29_000520,5,0,0,85,0,0,28,6,0,107,34
gene-RGQ29_000521,32,0,0,31,98,160,99,0,0,27,6
gene-RGQ29_000522,138,386,1572,1166,487,530,1055,1007,800,1080,879
gene-RGQ29_000523,526,81,311,2532,486,1045,905,186,113,1986,267
gene-RGQ29_000524,7,0,8,140,28,0,18,18,20,19,0
gene-RGQ29_000525,9,21,137,105,26,12,190,95,86,256,23
gene-RGQ29_000526,9,17,8,33,10,4,9,16,3,8,11
gene-RGQ29_000527,5,14,9,4,0,13,11,57,6,12,19
gene-RGQ29_000528,64,89,530,556,130,52,567,371,290,359,156
gene-RGQ29_000530,0,0,50,0,5,5,10,10,0,0,0
gene-RGQ29_000532,20,7,15,68,25,23,109,17,11,63,54
gene-RGQ29_000533,3555,657,1629,2795,760,904,1899,986,822,2451,624
gene-RGQ29_000534,1019,1072,3778,4431,1569,5262,4094,2738,1712,4827,3358
gene-RGQ29_000535,4,0,0,0,19,12,18,2,0,0,0
gene-RGQ29_000536,117,267,1868,923,229,332,495,1094,830,1126,380
gene-RGQ29_000537,405,528,1677,1879,541,834,1697,1155,749,1891,835
gene-RGQ29_000538,253,467,1262,1507,401,1339,1145,924,643,1712,1369
gene-RGQ29_000539,321,64,202,1211,578,237,1308,181,78,706,437
gene-RGQ29_000540,116,163,219,380,60,292,280,206,135,426,237
gene-RGQ29_000541,487,1,2,259,61,6370,91,4,0,113,11
gene-RGQ29_000542,3,4,10,6,2,50,5,2,0,18,10
gene-RGQ29_000543,4,5,72,7,39,15,75,3,9,4,96
gene-RGQ29_000544,6,2,57,5,38,16,62,2,5,1,89
gene-RGQ29_000545,19,0,249,77,113,23,407,139,119,70,121
gene-RGQ29_000546,13,11,64,52,9,32,29,42,15,47,42
gene-RGQ29_000547,0,67,0,171,0,7,7,0,3,160,0
gene-RGQ29_000550,45,17,142,273,23,654,188,92,93,266,111
gene-RGQ29_000551,25,356,15,72,7,1040,81,0,0,224,34
gene-RGQ29_000555,5,10,21,732,26,20,106,18,29,785,28
gene-RGQ29_000552,2983,1057,3833,4415,975,4147,3036,3028,1779,5405,1965
gene-RGQ29_000557,148,265,77,104,50,358,124,41,36,209,237
gene-RGQ29_000556,54,0,0,213,37,71,75,256,0,409,70
gene-RGQ29_000558,0,143,693,30,124,14,260,784,683,46,537
gene-RGQ29_000559,72,35,10,210,4,100,39,30,11,151,111
gene-RGQ29_000560,109,0,32,608,50,91,63,30,18,287,50
gene-RGQ29_000562,14,12,328,19,7,17,27,25,14,7,41
gene-RGQ29_000563,109,459,1995,2120,351,253,1279,1366,1084,1595,656
gene-RGQ29_000564,1901,995,2178,4674,1037,3022,2990,1613,966,3706,2695
gene-RGQ29_000566,52,46,73,92,29,90,59,55,21,69,143
gene-RGQ29_000565,6126,700,1414,4332,986,7174,1734,2094,838,3519,3067
gene-RGQ29_000568,108,49,131,150,31,197,93,78,70,208,147
gene-RGQ29_000569,39,32,14,50,14,63,22,13,14,35,48
gene-RGQ29_000570,18,0,27,44,16,50,19,24,11,43,20
gene-RGQ29_000567,9202,2053,5511,7587,2115,1669,4989,3798,2688,6636,2628
gene-RGQ29_000572,12481,241,294,1881,958,517,1533,249,203,2478,415
gene-RGQ29_000573,3468,617,1801,2570,778,2411,2252,1320,1078,2291,990
gene-RGQ29_000576,0,0,0,0,0,0,11,0,0,0,0
gene-RGQ29_000578,79,119,241,584,105,129,249,242,133,434,98
gene-RGQ29_000574,17,24,149,162,29,60,111,103,89,202,72
gene-RGQ29_000575,3,0,0,0,2,293,2,0,0,0,0
gene-RGQ29_000577,839,718,1872,1992,466,1108,1280,1831,882,1830,1142
gene-RGQ29_000579,69,157,532,455,63,377,319,583,346,307,146
gene-RGQ29_000580,5434,31,87,733,260,389,363,99,77,1275,168
gene-RGQ29_000581,2979,650,651,2722,840,4557,1495,718,446,2172,1174
gene-RGQ29_000582,1449,274,1163,14568,2107,7445,3783,795,623,7759,309
gene-RGQ29_000584,215,276,4094,1804,567,610,1305,1761,1965,1408,1753
gene-RGQ29_000585,18,67,253,259,21,56,216,99,108,175,111
gene-RGQ29_000586,0,0,0,10,0,11990,13,0,0,291,0
gene-RGQ29_000587,0,8,5,11,0,0,0,7,4,0,17
gene-RGQ29_000588,1685,1120,4937,3735,1154,4185,4854,3597,2337,4539,2244
gene-RGQ29_000591,21,0,27,14,10,10,38,64,45,5,22
gene-RGQ29_000589,2603,18,841,887,969,65,3014,781,534,1373,633
gene-RGQ29_000590,17,0,25,3,1,2,1,82,18,4,307
gene-RGQ29_000592,447,4215,1497,1150,336,491,1003,1167,623,1038,1246
gene-RGQ29_000594,6,24,778,199,101,12,828,348,299,659,10
gene-RGQ29_000595,51,51,583,1022,192,44,564,246,174,354,54
gene-RGQ29_000596,78,111,498,1370,223,95,623,245,193,518,50
gene-RGQ29_000597,207,4294,66398,30116,13638,381,40369,36106,28036,26564,981
gene-RGQ29_000598,67,157,475,402,91,330,270,332,217,428,306
gene-RGQ29_000599,0,2,0,0,0,7,0,0,0,0,0
gene-RGQ29_000601,0,0,8,5,0,3,7,0,8,17,13
gene-RGQ29_000600,6,9,11,8,0,8,27,9,4,44,11
gene-RGQ29_000603,127,214,373,484,270,218,579,182,120,600,511
gene-RGQ29_000604,480,551,1356,2935,744,866,1859,1079,624,2455,1198
gene-RGQ29_000605,70,93,250,518,59,65,245,135,116,438,178
gene-RGQ29_000606,28,0,226,44,53,11,51,28,32,5,11
gene-RGQ29_000607,248,2,84,200,100,22,191,79,35,246,8
gene-RGQ29_000609,17,3,153,28,234,14,578,53,55,10,7
gene-RGQ29_000611,1221,189,1391,2464,569,196,1567,793,544,1517,1288
gene-RGQ29_000612,146,9,34,282,58,70,172,54,33,59,75
gene-RGQ29_000613,166,0,26,82,32,119,126,15,13,31,18
gene-RGQ29_000614,1257,27,133,1052,398,8978,663,137,44,1037,348
gene-RGQ29_000615,191,904,4808,2667,490,385,1944,3891,2711,4018,1822
gene-RGQ29_000616,19,6,9,70,10,29,31,12,20,80,7
gene-RGQ29_000617,29,116,395,240,167,79,405,234,225,251,141
gene-RGQ29_000618,48,10,164,330,84,143,225,85,78,227,75
gene-RGQ29_000619,0,82,207,12,33,0,141,96,98,47,73
gene-RGQ29_000620,25,15,58,92,22,32,30,29,24,57,26
gene-RGQ29_000621,130,112,384,630,130,125,320,282,153,525,211
gene-RGQ29_000622,1461,111,1671,8712,21075,1002,71698,566,1575,5318,315
gene-RGQ29_000623,0,0,18,82,246,0,618,0,21,58,4
gene-RGQ29_000624,195,0,119,217,0,126,298,276,100,583,0
gene-RGQ29_000626,31,32,83,50,19,38,37,65,24,87,42
gene-RGQ29_000627,310,1983,2899,1438,290,1231,620,2580,1898,4686,6378
gene-RGQ29_000630,0,0,0,13,9,0,13,0,3,0,0
gene-RGQ29_000631,931,116,197,820,184,1517,365,229,101,702,347
gene-RGQ29_000633,415,10,143,584,161,444,482,123,51,1230,243
gene-RGQ29_000634,8,9,16,27,8,40,11,30,21,29,16
gene-RGQ29_000635,92,90,54,116,35,99,75,68,22,93,118
gene-RGQ29_000636,1287,567,2338,4419,1042,1829,2301,1896,1180,3372,1104
gene-RGQ29_000637,466,803,1600,1631,518,706,1952,1307,827,1517,1642
gene-RGQ29_000638,82,46,228,492,100,200,233,180,106,368,98
gene-RGQ29_000639,6,0,0,10,0,142,5,4,0,12,38
gene-RGQ29_000643,19,0,0,539,0,480,23,0,0,595,73
gene-RGQ29_000644,653,8,406,2147,1807,139,3808,199,286,1238,314
gene-RGQ29_000645,189,186,419,930,241,300,566,310,209,675,631
gene-RGQ29_000646,47,0,34,189,47,130,102,28,14,158,16
gene-RGQ29_000647,0,0,2,15,0,12,0,3,0,33,0
gene-RGQ29_000648,58,517,293,160,31,78,148,184,126,172,386
gene-RGQ29_000649,315,209,455,580,174,1185,521,442,195,588,297
gene-RGQ29_000650,157,312,1044,869,184,745,980,691,448,1288,466
gene-RGQ29_000651,310,400,2123,2447,348,1410,952,1364,1102,2470,812
gene-RGQ29_000652,95,138,863,588,293,153,1041,597,405,594,603
gene-RGQ29_000653,23,72,968,269,157,11,516,512,358,216,266
gene-RGQ29_000655,68,124,1468,772,197,160,664,647,361,636,490
gene-RGQ29_000656,24,283,1374,393,162,43,491,640,384,360,495
gene-RGQ29_000657,28,115,763,282,111,39,295,434,225,201,509
gene-RGQ29_000660,86,48,182,330,68,189,146,142,92,325,128
gene-RGQ29_000661,6,0,43,0,3,0,3,52,0,2,11
gene-RGQ29_000662,51,182,1618,306,131,31,438,562,376,237,739
gene-RGQ29_000663,0,15,39,8,0,7,14,25,23,21,23
gene-RGQ29_000666,308,400,1024,1045,232,325,711,979,519,978,1095
gene-RGQ29_000667,13,18,65,78,26,179,69,31,37,92,77
gene-RGQ29_000668,968,66,431,1403,486,1008,1081,401,226,1187,247
gene-RGQ29_000671,459,833,1248,2115,616,1356,1611,988,589,2269,1062
gene-RGQ29_000672,239,221,105,278,52,120,94,100,34,195,114
gene-RGQ29_000673,79,533,111,23,17,92,60,14,5,348,10
gene-RGQ29_000674,23,9,110,2,0,0,18,44,38,10,1
gene-RGQ29_000675,46,7,0,6,0,4,3,0,0,4,0
gene-RGQ29_000676,275,0,105,812,272,49,767,90,72,695,0
gene-RGQ29_000680,139,97,253,325,71,301,171,186,111,293,52
gene-RGQ29_000681,184,210,6199,362,180,227,491,484,250,399,614
gene-RGQ29_000682,433,493,3194,3217,825,993,2404,2953,1639,3389,2496
gene-RGQ29_000683,386,538,120,203,66,124,88,78,45,189,299
gene-RGQ29_000685,21,15,42,92,14,209,22,88,18,77,74
gene-RGQ29_000686,12,4,16,33,9,8,11,16,5,28,17
gene-RGQ29_000687,149,347,252,326,41,415,218,131,79,337,267
gene-RGQ29_000688,771,500,1549,1748,447,980,957,1443,717,2123,1577
gene-RGQ29_000689,5,5,20,27,3,1,15,14,11,15,11
gene-RGQ29_000691,1,4,25,19,3,5,11,13,12,18,16
gene-RGQ29_000692,7,14,30,31,0,5,12,14,20,27,31
gene-RGQ29_000693,0,0,0,0,0,726,0,0,0,0,0
gene-RGQ29_000696,6,188,319,73,29,16,151,169,123,110,146
gene-RGQ29_000694,5108,983,1916,6250,1448,6818,2497,2404,1004,5366,3766
gene-RGQ29_000695,3020,1196,2314,5103,987,4811,2227,2470,1215,4810,3574
gene-RGQ29_000697,1,59,9,10,1,1,6,8,3,14,10
gene-RGQ29_000698,20,10,89,57,17,6,67,52,36,53,111
gene-RGQ29_000699,1,8,13,28,6,4,20,24,8,24,32
gene-RGQ29_000700,4,7,13,16,7,2,16,9,15,13,27
gene-RGQ29_000704,4,27,0,48,12,0,0,0,0,8,0
gene-RGQ29_000705,58,96,91,163,22,129,87,85,55,170,56
gene-RGQ29_000706,26,43,41,95,14,47,27,24,16,53,23
gene-RGQ29_000708,0,50,13,0,0,9,0,0,0,6,0
gene-RGQ29_000709,398,598,437,1100,157,828,287,348,207,853,296
gene-RGQ29_000710,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_000711,4,15,14,2,5,0,5,22,3,10,2
gene-RGQ29_000712,225,247,389,519,132,444,422,306,188,535,603
gene-RGQ29_000713,46,93,112,167,21,33,59,77,47,163,55
gene-RGQ29_000714,3454,115237,13057,8704,2787,5440,10313,7196,4298,12673,9477
gene-RGQ29_000715,154,740,1273,793,231,248,910,800,575,1016,420
gene-RGQ29_000716,1,0,0,0,0,144,0,0,0,0,0
gene-RGQ29_000717,437,715,1496,1804,531,908,1381,1233,727,1480,1249
gene-RGQ29_000718,482,1401,2789,3218,735,1134,2552,1711,1420,3357,2787
gene-RGQ29_000719,724,4106,805,1044,369,530,1165,652,375,1052,385
gene-RGQ29_000722,0,0,5,63,0,4,7,0,0,17,0
gene-RGQ29_000723,171,54,882,14631,73,3050,621,833,461,16889,386
gene-RGQ29_000724,61,23,159,299,59,46,131,97,63,251,249
gene-RGQ29_000725,25,14,126,245,22,17,42,38,44,139,104
gene-RGQ29_000726,23,120,992,362,345,14,758,672,463,60,268
gene-RGQ29_000728,12,38,540,130,139,0,373,354,263,40,146
gene-RGQ29_000729,0,994,202,188,17,6,176,65,55,179,129
gene-RGQ29_000730,271,3008,1804,1010,444,330,1398,1356,918,1082,829
gene-RGQ29_000731,3,4,0,5,7,5,4,9,4,9,16
gene-RGQ29_000732,0,17,0,0,0,0,0,0,0,5,0
gene-RGQ29_000733,0,0,0,0,0,0,0,0,0,8,0
gene-RGQ29_000734,0,85,35,0,0,0,0,0,0,24,0
gene-RGQ29_000735,0,355,67,42,0,0,25,21,13,38,0
gene-RGQ29_000736,0,18,50,0,0,0,16,28,26,28,6
gene-RGQ29_000737,81,459,347,221,99,25,155,202,112,99,240
gene-RGQ29_000738,39,2205,973,231,100,98,479,585,364,310,437
gene-RGQ29_000739,413,2127,4017,1122,858,813,2009,2762,2021,960,2233
gene-RGQ29_000740,580,715,5148,1084,477,258,1920,3242,2359,1493,305
gene-RGQ29_000741,466,61,142,1051,211,1277,527,114,87,903,152
gene-RGQ29_000742,1107,822,1210,1941,528,2862,1430,1380,698,1733,1137
gene-RGQ29_000743,33,14,315,331,410,52,1026,119,90,97,9
gene-RGQ29_000744,240,247,765,1447,212,712,525,601,472,941,305
gene-RGQ29_000745,77,132,170,163,47,99,101,81,51,163,111
gene-RGQ29_000746,408,132,218,441,241,1504,486,207,124,326,130
gene-RGQ29_000747,13,20,29,75,21,52,44,29,18,52,27
gene-RGQ29_000750,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_000752,7,17,65,79,22,113,93,55,38,113,57
gene-RGQ29_000748,217,104,418,822,212,490,412,408,235,510,112
gene-RGQ29_000749,416,409,543,949,181,485,472,455,315,802,412
gene-RGQ29_000751,4,0,0,67,0,2,6,4,5,36,0
gene-RGQ29_000753,226,180,701,941,254,806,642,597,348,776,196
gene-RGQ29_000754,433,524,763,1071,211,663,658,671,439,1077,644
gene-RGQ29_000755,9,0,8,71,11,1,25,6,10,88,11
gene-RGQ29_000756,117,139,143,242,59,127,118,129,47,197,54
gene-RGQ29_000757,599,3761,745,118,336,822,1125,1341,408,173,3304
gene-RGQ29_000759,8,3,65,30,18,19,114,44,20,57,6
gene-RGQ29_000760,2037,1286,1962,4199,1360,1756,4000,1898,1166,4247,2870
gene-RGQ29_000761,31,12,28,336,100,33,156,17,35,201,86
gene-RGQ29_000762,24,55,63,57,12,7,22,38,13,20,53
gene-RGQ29_000764,22,10,13,559,65,79,181,4,0,17,10
gene-RGQ29_000767,2,0,0,649,151,44,424,0,0,0,0
gene-RGQ29_000768,8,0,0,15,0,442,0,0,0,5,0
gene-RGQ29_000770,4,11,166,7,20,81,66,578,145,5,182
gene-RGQ29_000772,2,5,4,0,10,4,13,8,7,13,19
gene-RGQ29_000773,160,136,1973,2777,419,138,1207,1095,774,1546,106
gene-RGQ29_000774,155,40,579,3295,552,28,827,292,166,918,23
gene-RGQ29_000776,1,6,543,21,0,1,23,39,37,11,1
gene-RGQ29_000777,5,22,862,60,12,9,19,53,37,16,3
gene-RGQ29_000778,5,38,1526,84,17,12,26,64,48,19,4
gene-RGQ29_000779,2,24,1264,35,4,8,8,38,17,8,1
gene-RGQ29_000780,1,24,2521,20,8,2,36,79,41,29,1
gene-RGQ29_000782,3,5,653,40,16,7,71,133,129,42,9
gene-RGQ29_000784,1,5,161,9,2,1,7,17,8,4,0
gene-RGQ29_000785,3,6,685,26,11,7,76,142,143,50,9
gene-RGQ29_000788,209,100,1129,1227,609,163,1245,617,508,758,1040
gene-RGQ29_000789,44,12,5,180,44,363,88,10,7,151,47
gene-RGQ29_000790,254,85,299,643,250,1228,635,183,135,661,742
gene-RGQ29_000791,750,96,181,445,137,1175,178,253,96,414,391
gene-RGQ29_000792,258,69,126,319,76,443,149,156,64,280,127
gene-RGQ29_000793,162,100,279,414,119,67,301,158,134,336,115
gene-RGQ29_000794,6,0,0,0,0,154,2,0,0,0,0
gene-RGQ29_000795,522,228,648,1110,129,619,389,617,289,878,369
gene-RGQ29_000796,2919,236,296,1335,590,667,1281,289,127,2009,1172
gene-RGQ29_000797,154,236,1226,987,336,303,1044,887,699,1211,470
gene-RGQ29_000798,656,280,1323,4743,985,1710,3722,1355,689,2841,1821
gene-RGQ29_000799,352,202,555,1073,221,989,614,352,233,951,452
gene-RGQ29_000800,129,44,320,290,103,109,277,189,189,185,145
gene-RGQ29_000801,769,137,392,630,265,318,514,350,154,675,423
gene-RGQ29_000803,208,7,101,559,42,54,264,85,75,442,179
gene-RGQ29_000802,239,45,145,590,73,508,221,148,86,383,163
gene-RGQ29_000805,585,1684,1055,1658,228,2993,1074,931,572,1303,1481
gene-RGQ29_000806,96,84,467,537,129,197,406,291,205,520,488
gene-RGQ29_000807,435,743,1756,1771,503,1124,1549,1559,824,1703,2013
gene-RGQ29_000808,1271,3677,6782,9114,2064,3901,8554,5147,4688,9128,1234
gene-RGQ29_000809,0,0,0,51,0,0,0,0,0,48,0
gene-RGQ29_000810,254,842,4359,2609,223,692,879,1906,2062,2197,9545
gene-RGQ29_000811,34,50,44,109,10,300,55,28,20,92,53
gene-RGQ29_000812,104,158,814,668,228,554,1053,352,328,645,226
gene-RGQ29_000813,2,0,5,11,2,5,6,3,4,9,12
gene-RGQ29_000814,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_000815,59,6,19,178,25,13,95,9,16,109,27
gene-RGQ29_000816,276,147,362,552,138,703,428,264,186,557,260
gene-RGQ29_000817,197,37,459,551,215,132,471,287,200,377,225
gene-RGQ29_000818,473,286,554,477,88,614,302,347,193,603,296
gene-RGQ29_000819,5,317,301,96,60,25,277,241,162,194,206
gene-RGQ29_000820,498,230,1366,781,524,2096,1784,1211,735,945,381
gene-RGQ29_000821,88,78,76,34,31,123,102,70,38,41,27
gene-RGQ29_000822,32,12,39,122,21,13,32,15,27,35,13
gene-RGQ29_000823,152,0,7,494,120,887,142,6,6,31,0
gene-RGQ29_000824,4,0,0,0,0,9373,0,0,0,0,0
gene-RGQ29_000826,212,228,992,2010,197,250,613,581,367,754,1087
gene-RGQ29_000827,342,1278,1052,882,237,767,1304,531,497,1092,290
gene-RGQ29_000828,71,106,10,34,59,115,75,48,0,65,53
gene-RGQ29_000829,13,0,0,0,8,12626,20,0,0,0,0
gene-RGQ29_000831,303,1173,1804,1892,313,593,1157,1310,899,1738,1225
gene-RGQ29_000832,49,1870,400,248,44,3582,155,503,191,818,2282
gene-RGQ29_000833,506,1007,557,370,127,290,386,310,152,382,120
gene-RGQ29_000834,0,13,22,28,9,82,28,0,18,37,17
gene-RGQ29_000835,2420,3545,7598,7737,1759,24614,6813,5036,3514,11558,3788
gene-RGQ29_000836,139,189,1254,1814,414,507,1273,773,568,1588,774
gene-RGQ29_000837,20,88,127,40,9,161,154,50,61,86,72
gene-RGQ29_000839,15,34,86,89,19,20,28,42,27,71,7
gene-RGQ29_000844,52,231,462,110,68,39,442,345,191,187,56
gene-RGQ29_000845,56,1352,90,18,7,28,80,31,13,60,60
gene-RGQ29_000846,206,164,353,343,103,204,264,303,152,397,349
gene-RGQ29_000847,141,569,176,217,23,118,119,126,73,195,125
gene-RGQ29_000848,166,144,127,368,31,259,140,99,68,304,83
gene-RGQ29_000849,749,200,546,1001,207,4435,487,370,241,1510,192
gene-RGQ29_000850,148,1377,332,398,98,180,299,148,128,352,302
gene-RGQ29_000851,0,202,23,110,13,28,145,17,10,108,62
gene-RGQ29_000855,18,0,0,0,0,833,4,0,0,0,0
gene-RGQ29_000856,101,84,198,265,25,150,198,145,105,309,168
gene-RGQ29_000857,4,12,55,151,58,13,381,74,67,173,4
gene-RGQ29_000858,372,190,734,1426,286,571,816,537,388,1194,733
gene-RGQ29_000859,135,319,726,831,204,799,538,535,307,703,361
gene-RGQ29_000860,79,58,393,177,78,132,264,174,117,154,180
gene-RGQ29_000861,239,241,2753,893,212,128,903,593,426,889,562
gene-RGQ29_000865,12,0,8,2,3,7,8,2,0,10,0
gene-RGQ29_000870,81,252,694,257,100,65,382,499,227,283,437
gene-RGQ29_000871,74,453,103,278,91,92,378,118,81,232,93
gene-RGQ29_000872,408,234,563,982,173,269,381,566,366,661,471
gene-RGQ29_000873,111,254,962,1138,253,270,754,691,482,1027,906
gene-RGQ29_000874,251,120,415,868,228,370,394,335,235,646,356
gene-RGQ29_000878,4,5,20,51,8,9,17,16,4,37,19
gene-RGQ29_000882,184,47,347,289,66,771,365,204,142,373,704
gene-RGQ29_000883,198,36,390,500,98,1393,310,275,196,696,1349
gene-RGQ29_000884,279,373,648,1141,95,283,462,444,305,1112,551
gene-RGQ29_000885,36,654,98,116,16,85,57,55,21,68,296
gene-RGQ29_000886,75,0,25,1702,53,2,19,10,16,1658,0
gene-RGQ29_000887,34,38,86,118,8,23,52,51,51,139,97
gene-RGQ29_000894,77,29,2,119,20,6730,72,4,0,22,18
gene-RGQ29_000892,163,0,9,200,56,588,127,7,8,39,30
gene-RGQ29_000891,1107,0,46,1112,382,1568,1069,60,26,338,286
gene-RGQ29_000893,25,7,0,22,6,3194,0,1,0,4,0
gene-RGQ29_000895,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_000896,11,0,7,6,11,2,18,6,5,9,7
gene-RGQ29_000897,2,1,0,0,0,2,0,0,0,0,0
gene-RGQ29_000898,757,3068,10317,5719,1053,1602,3642,7819,5617,3555,3402
gene-RGQ29_000899,124,688,1294,381,142,185,572,1016,723,613,723
gene-RGQ29_000900,117,66,104,422,142,296,303,177,71,291,96
gene-RGQ29_000901,134,196,392,467,62,196,232,218,174,454,428
gene-RGQ29_000902,407,5350,3915,1459,276,350,1323,1895,1029,1653,1591
gene-RGQ29_000903,82,4,114,687,4,20,38,63,61,507,50
gene-RGQ29_000904,159,0,159,525,16,30,143,93,76,518,235
gene-RGQ29_000905,55,2,8,98,119,48,150,9,9,113,0
gene-RGQ29_000906,14,0,37,181,59,0,65,19,34,253,23
gene-RGQ29_000907,32,666,2863,768,991,152,5049,1542,1471,1671,2066
gene-RGQ29_000908,2,8,58,15,37,0,160,37,38,41,64
gene-RGQ29_000909,31,36,224,316,82,188,273,161,116,368,333
gene-RGQ29_000910,1681,164,369,1150,324,3003,599,546,150,1270,559
gene-RGQ29_000911,24,90,863,308,18,241,447,450,406,691,114
gene-RGQ29_000912,455,176,638,1480,408,2478,912,558,326,1109,758
gene-RGQ29_000914,280,0,9,4235,127,1963,394,5,0,3174,78
gene-RGQ29_000915,362,259,929,1858,443,2021,1100,515,439,1898,958
gene-RGQ29_000916,175,105,619,785,154,237,474,354,260,580,314
gene-RGQ29_000918,303,0,71,780,158,287,290,56,32,632,85
gene-RGQ29_000920,188,201,508,1106,178,700,549,418,220,1184,546
gene-RGQ29_000921,66,0,0,34,11,0,32,0,0,21,27
gene-RGQ29_000922,34,0,0,9,0,0,15,0,0,1,6
gene-RGQ29_000923,60,54,361,625,81,128,153,163,214,411,305
gene-RGQ29_000924,2845,900,3365,19842,2394,10602,5356,2843,1836,9546,1564
gene-RGQ29_000925,361,384,808,1157,347,523,775,509,399,1149,727
gene-RGQ29_000926,522,81,129,461,192,2052,267,136,44,411,195
gene-RGQ29_000927,49,664,891,164,198,234,615,614,363,324,634
gene-RGQ29_000931,22,46,493,201,40,21,254,297,150,117,123
gene-RGQ29_000930,2600,1408,1978,3685,973,6891,2051,1921,915,3523,2491
gene-RGQ29_000932,941,1728,2715,4493,1495,2079,4339,1671,1179,3630,1427
gene-RGQ29_000933,368,13,170,813,440,288,912,106,85,640,233
gene-RGQ29_000934,1900,968,2034,4151,1584,5775,3564,1779,939,3715,1883
gene-RGQ29_000935,1405,233,83,1464,116,759,787,62,26,1851,256
gene-RGQ29_000936,7,33,233,201,31,30,71,139,199,250,36
gene-RGQ29_000937,91,469,954,1576,141,312,890,733,592,2037,442
gene-RGQ29_000938,48,235,259,140,85,62,236,144,120,223,121
